Whisk_Name,URL,Num_Revs,Brand,Cost,Age,ABV,Flavor,Profile
OBAN 18 YEAR,https://distiller.com/spirits/oban-limited-edition-18,434,Oban,spirit-cost cost-5,18 YEAR,43.0,FULL BODIED & FRUITY,"{""smoky"":30,""peaty"":30,""spicy"":60,""herbal"":40,""oily"":70,""full_bodied"":80,""rich"":70,""sweet"":70,""briny"":40,""salty"":40,""vanilla"":60,""tart"":40,""fruity"":70,""floral"":40}"
GLENFIDDICH FIRE & CANE,https://distiller.com/spirits/glenfiddich-fire-cane,439,Glenfiddich,spirit-cost cost-2,NAS,43.0,RICH & FULL BODIED,"{""smoky"":40,""peaty"":60,""spicy"":40,""herbal"":30,""oily"":50,""full_bodied"":70,""rich"":80,""sweet"":60,""briny"":0,""salty"":0,""vanilla"":60,""tart"":50,""fruity"":60,""floral"":50}"
ARDMORE LEGACY,https://distiller.com/spirits/ardmore-legacy,412,Ardmore,spirit-cost cost-2,NAS,40.0,FLORAL,"{""smoky"":10,""peaty"":10,""spicy"":20,""herbal"":50,""oily"":20,""full_bodied"":30,""rich"":30,""sweet"":20,""briny"":0,""salty"":0,""vanilla"":30,""tart"":10,""fruity"":10,""floral"":60}"
LAGAVULIN 9 YEAR (GAME OF THRONES-HOUSE LANNISTER),https://distiller.com/spirits/lagavulin-9-year-game-of-thrones-house-lannister,419,Lagavulin,spirit-cost cost-2,9 YEAR,46.0,OILY,"{""smoky"":30,""peaty"":30,""spicy"":20,""herbal"":10,""oily"":50,""full_bodied"":45,""rich"":35,""sweet"":35,""briny"":20,""salty"":10,""vanilla"":20,""tart"":5,""fruity"":15,""floral"":10}"
HIGHLAND PARK 15 YEAR,https://distiller.com/spirits/highland-park-15,375,Highland Park,spirit-cost cost-3,15 YEAR,40.0,SWEET & RICH,"{""smoky"":50,""peaty"":50,""spicy"":50,""herbal"":20,""oily"":40,""full_bodied"":60,""rich"":60,""sweet"":60,""briny"":40,""salty"":40,""vanilla"":40,""tart"":40,""fruity"":50,""floral"":30}"
CAOL ILA DISTILLERS EDITION,https://distiller.com/spirits/caol-ila-distillers-edition,383,Caol Ila,spirit-cost cost-3,NAS,43.0,FRUITY & RICH,"{""smoky"":60,""peaty"":60,""spicy"":60,""herbal"":40,""oily"":50,""full_bodied"":60,""rich"":70,""sweet"":60,""briny"":30,""salty"":40,""vanilla"":60,""tart"":30,""fruity"":70,""floral"":40}"
BENRIACH CURIOSITAS 10 YEAR,https://distiller.com/spirits/benriach-curiositas-peated-malt-10,372,Benriach,spirit-cost cost-3,10 YEAR,46.0,PEATY & RICH,"{""smoky"":70,""peaty"":80,""spicy"":40,""herbal"":60,""oily"":50,""full_bodied"":70,""rich"":70,""sweet"":40,""briny"":10,""salty"":50,""vanilla"":60,""tart"":40,""fruity"":50,""floral"":10}"
SMOKEHEAD ISLAY SINGLE MALT,https://distiller.com/spirits/smokehead,361,Smokehead,spirit-cost cost-2,NAS,43.0,SALTY & BRINY,"{""smoky"":60,""peaty"":80,""spicy"":50,""herbal"":10,""oily"":60,""full_bodied"":50,""rich"":10,""sweet"":60,""briny"":80,""salty"":80,""vanilla"":30,""tart"":10,""fruity"":20,""floral"":0}"
OCTOMORE 06.1/167 SCOTTISH BARLEY,https://distiller.com/spirits/octomore-06-1-167-scottish-barley,337,Octomore,spirit-cost cost-4,NAS,57.0,FULL BODIED & PEATY,"{""smoky"":100,""peaty"":100,""spicy"":40,""herbal"":10,""oily"":40,""full_bodied"":100,""rich"":60,""sweet"":60,""briny"":20,""salty"":20,""vanilla"":60,""tart"":10,""fruity"":80,""floral"":20}"
JURA PROPHECY,https://distiller.com/spirits/jura-prophecy,333,Jura,spirit-cost cost-3,NAS,46.0,PEATY & SMOKY,"{""smoky"":70,""peaty"":80,""spicy"":60,""herbal"":60,""oily"":60,""full_bodied"":50,""rich"":50,""sweet"":50,""briny"":10,""salty"":40,""vanilla"":20,""tart"":30,""fruity"":30,""floral"":10}"
PORT CHARLOTTE ISLAY BARLEY,https://distiller.com/spirits/port-charlotte-islay-barley,335,Port Charlotte,spirit-cost cost-4,NAS,50.0,BRINY & PEATY,"{""smoky"":40,""peaty"":70,""spicy"":20,""herbal"":30,""oily"":30,""full_bodied"":50,""rich"":40,""sweet"":40,""briny"":80,""salty"":50,""vanilla"":50,""tart"":20,""fruity"":60,""floral"":20}"
BOWMORE SMALL BATCH,https://distiller.com/spirits/bowmore-small-batch,328,Bowmore,spirit-cost cost-2,NAS,40.0,SWEET & RICH,"{""smoky"":50,""peaty"":40,""spicy"":15,""herbal"":25,""oily"":15,""full_bodied"":65,""rich"":65,""sweet"":65,""briny"":30,""salty"":20,""vanilla"":25,""tart"":0,""fruity"":20,""floral"":0}"
LAPHROAIG QA CASK,https://distiller.com/spirits/laphroaig-qa-cask,302,Laphroaig,spirit-cost cost-2,NAS,40.0,PEATY,"{""smoky"":50,""peaty"":60,""spicy"":20,""herbal"":20,""oily"":40,""full_bodied"":30,""rich"":30,""sweet"":40,""briny"":50,""salty"":40,""vanilla"":30,""tart"":20,""fruity"":20,""floral"":25}"
MCCLELLAND'S SINGLE MALT ISLAY,https://distiller.com/spirits/mcclelland-s-single-malt-islay,318,McClelland's,spirit-cost cost-2,,40.0,SWEET,"{""smoky"":20,""peaty"":10,""spicy"":10,""herbal"":5,""oily"":0,""full_bodied"":45,""rich"":40,""sweet"":75,""briny"":0,""salty"":0,""vanilla"":5,""tart"":20,""fruity"":20,""floral"":15}"
KILCHOMAN MACHIR BAY 2016,https://distiller.com/spirits/kilchoman-machir-bay-2016,311,Kilchoman,spirit-cost cost-3,NAS,46.0,NA,NA
LAGAVULIN OFFERMAN EDITION 11 YEAR,https://distiller.com/spirits/lagavulin-offerman-edition-11-year,310,Lagavulin,spirit-cost cost-4,11 YEAR,46.0,PEATY & SMOKY,"{""smoky"":60,""peaty"":60,""spicy"":55,""herbal"":30,""oily"":50,""full_bodied"":55,""rich"":55,""sweet"":50,""briny"":45,""salty"":45,""vanilla"":30,""tart"":25,""fruity"":25,""floral"":0}"
LONGROW PEATED,https://distiller.com/spirits/longrow-peated,308,Longrow,spirit-cost cost-3,NAS,46.0,PEATY & SMOKY,"{""smoky"":87,""peaty"":88,""spicy"":76,""herbal"":68,""oily"":85,""full_bodied"":78,""rich"":76,""sweet"":74,""briny"":86,""salty"":84,""vanilla"":82,""tart"":40,""fruity"":73,""floral"":72}"
DALWHINNIE DISTILLERS EDITION,https://distiller.com/spirits/dalwhinnie-distillers-edition,292,Dalwhinnie,spirit-cost cost-3,16,43.0,FRUITY & SWEET,"{""smoky"":20,""peaty"":15,""spicy"":60,""herbal"":20,""oily"":20,""full_bodied"":70,""rich"":70,""sweet"":80,""briny"":10,""salty"":50,""vanilla"":70,""tart"":40,""fruity"":80,""floral"":70}"
LAPHROAIG 15 YEAR 200TH ANNIVERSARY,https://distiller.com/spirits/laphroaig-15-year-200th-anniversary,289,Laphroaig,spirit-cost cost-3,15 YEARS,43.0,RICH & FULL BODIED,"{""smoky"":60,""peaty"":70,""spicy"":15,""herbal"":25,""oily"":25,""full_bodied"":80,""rich"":80,""sweet"":70,""briny"":10,""salty"":20,""vanilla"":40,""tart"":15,""fruity"":50,""floral"":20}"
SPRINGBANK 12 YEAR CASK STRENGTH,https://distiller.com/spirits/springbank-12-cask-strength,315,Springbank,spirit-cost cost-3,12 YEAR,54.1,RICH & FULL BODIED,"{""smoky"":35,""peaty"":30,""spicy"":60,""herbal"":20,""oily"":60,""full_bodied"":70,""rich"":75,""sweet"":30,""briny"":45,""salty"":20,""vanilla"":15,""tart"":10,""fruity"":35,""floral"":0}"
TALISKER 57º NORTH,https://distiller.com/spirits/talisker-57-north,293,Talisker,spirit-cost cost-4,NAS,57.0,FRUITY & PEATY,"{""smoky"":60,""peaty"":60,""spicy"":40,""herbal"":40,""oily"":40,""full_bodied"":50,""rich"":50,""sweet"":50,""briny"":30,""salty"":40,""vanilla"":40,""tart"":50,""fruity"":70,""floral"":20}"
HIGHLAND PARK VALKYRIE,https://distiller.com/spirits/highland-park-valkyrie,289,Highland Park,spirit-cost cost-3,NAS,49.5,SALTY & SPICY,"{""smoky"":70,""peaty"":50,""spicy"":75,""herbal"":45,""oily"":30,""full_bodied"":40,""rich"":45,""sweet"":35,""briny"":70,""salty"":75,""vanilla"":60,""tart"":45,""fruity"":50,""floral"":20}"
BOWMORE LEGEND,https://distiller.com/spirits/bowmore-legend,274,Bowmore,spirit-cost cost-2,N/A,40.0,SALTY & OILY,"{""smoky"":40,""peaty"":50,""spicy"":40,""herbal"":30,""oily"":60,""full_bodied"":50,""rich"":40,""sweet"":40,""briny"":40,""salty"":60,""vanilla"":30,""tart"":40,""fruity"":40,""floral"":20}"
ARDBEG PERPETUUM,https://distiller.com/spirits/ardbeg-perpetuum,258,Ardbeg,spirit-cost cost-4,NAS,47.4,PEATY & SMOKY,"{""smoky"":65,""peaty"":70,""spicy"":50,""herbal"":15,""oily"":15,""full_bodied"":35,""rich"":40,""sweet"":35,""briny"":35,""salty"":35,""vanilla"":15,""tart"":25,""fruity"":40,""floral"":5}"
OCTOMORE 07.1/208 SCOTTISH BARLEY,https://distiller.com/spirits/octomore-7-1-208-scottish-barley,236,Octomore,spirit-cost cost-5,5 YEAR,59.5,NA,NA
OBAN BAY RESERVE (GAME OF THRONES-THE NIGHT'S WATCH),https://distiller.com/spirits/oban-bay-reserve-game-of-thrones-the-night-s-watch,249,Oban,spirit-cost cost-3,NAS,43.0,FRUITY,"{""smoky"":10,""peaty"":0,""spicy"":20,""herbal"":10,""oily"":5,""full_bodied"":30,""rich"":30,""sweet"":20,""briny"":5,""salty"":2,""vanilla"":20,""tart"":25,""fruity"":35,""floral"":10}"
PORT CHARLOTTE 10 YEAR FIRST EDITION,https://distiller.com/spirits/port-charlotte-the-ten-year-old,228,Port Charlotte,spirit-cost cost-3,10 YEAR,46.0,PEATY & SMOKY,"{""smoky"":80,""peaty"":80,""spicy"":50,""herbal"":40,""oily"":40,""full_bodied"":60,""rich"":60,""sweet"":50,""briny"":50,""salty"":50,""vanilla"":60,""tart"":20,""fruity"":50,""floral"":20}"
HIGHLAND PARK EINAR,https://distiller.com/spirits/highland-park-einar,216,Highland Park,spirit-cost cost-3,NAS,40.0,SPICY,"{""smoky"":35,""peaty"":20,""spicy"":50,""herbal"":30,""oily"":20,""full_bodied"":40,""rich"":40,""sweet"":45,""briny"":15,""salty"":15,""vanilla"":10,""tart"":20,""fruity"":45,""floral"":5}"
HIGHLAND PARK 18 YEAR VIKING PRIDE,https://distiller.com/spirits/highland-park-18-year-viking-pride,230,Highland Park,spirit-cost cost-4,18 YEAR,43.0,NA,NA
LOCH LOMOND ORIGINAL,https://distiller.com/spirits/loch-lomond-single-malt,214,Loch Lomond,spirit-cost cost-2,NAS,40.0,FRUITY,"{""smoky"":30,""peaty"":41,""spicy"":25,""herbal"":20,""oily"":20,""full_bodied"":40,""rich"":40,""sweet"":30,""briny"":10,""salty"":10,""vanilla"":25,""tart"":20,""fruity"":75,""floral"":15}"
ARDMORE TRADITIONAL CASK,https://distiller.com/spirits/ardmore-traditional-cask,205,Ardmore,spirit-cost cost-2,NAS,46.0,SPICY,"{""smoky"":40,""peaty"":50,""spicy"":60,""herbal"":40,""oily"":40,""full_bodied"":50,""rich"":50,""sweet"":50,""briny"":0,""salty"":0,""vanilla"":40,""tart"":40,""fruity"":40,""floral"":20}"
ARDBEG DARK COVE,https://distiller.com/spirits/ardbeg-dark-cove,208,Ardbeg,spirit-cost cost-4,NAS,46.5,FRUITY & PEATY,"{""smoky"":60,""peaty"":65,""spicy"":45,""herbal"":35,""oily"":30,""full_bodied"":30,""rich"":30,""sweet"":60,""briny"":35,""salty"":35,""vanilla"":20,""tart"":40,""fruity"":85,""floral"":10}"
KILCHOMAN MACHIR BAY 2014,https://distiller.com/spirits/kilchoman-machir-bay-2014,204,Kilchoman,spirit-cost cost-2,,46.0,SWEET & SALTY,"{""smoky"":50,""peaty"":70,""spicy"":40,""herbal"":0,""oily"":20,""full_bodied"":60,""rich"":70,""sweet"":80,""briny"":40,""salty"":70,""vanilla"":40,""tart"":0,""fruity"":40,""floral"":10}"
LAPHROAIG FOUR OAK,https://distiller.com/spirits/laphroaig-four-oak,218,Laphroaig,spirit-cost cost-3,NAS,40.0,VANILLA,"{""smoky"":20,""peaty"":20,""spicy"":15,""herbal"":0,""oily"":5,""full_bodied"":10,""rich"":10,""sweet"":5,""briny"":15,""salty"":10,""vanilla"":25,""tart"":10,""fruity"":5,""floral"":0}"
BUNNAHABHAIN CEÒBANACH,https://distiller.com/spirits/bunnahabhain-ceobanach,206,Bunnahabhain,spirit-cost cost-4,NAS,46.3,SMOKY & SWEET,"{""smoky"":80,""peaty"":60,""spicy"":10,""herbal"":20,""oily"":25,""full_bodied"":40,""rich"":60,""sweet"":70,""briny"":30,""salty"":15,""vanilla"":20,""tart"":15,""fruity"":30,""floral"":10}"
CAOL ILA 18 YEAR,https://distiller.com/spirits/caol-ila-18-year-old,197,Caol Ila,spirit-cost cost-4,18 YEAR,43.0,RICH & FULL BODIED,"{""smoky"":40,""peaty"":30,""spicy"":30,""herbal"":20,""oily"":40,""full_bodied"":60,""rich"":60,""sweet"":50,""briny"":10,""salty"":40,""vanilla"":30,""tart"":20,""fruity"":30,""floral"":10}"
LAPHROAIG 10 YEAR CASK STRENGTH BATCH 005,https://distiller.com/spirits/laphroaig-10-year-cask-strength-batch-005,195,Laphroaig,spirit-cost cost-3,10 YEARS,57.2,SMOKY & BRINY,"{""smoky"":100,""peaty"":90,""spicy"":60,""herbal"":70,""oily"":50,""full_bodied"":80,""rich"":60,""sweet"":40,""briny"":90,""salty"":40,""vanilla"":30,""tart"":60,""fruity"":40,""floral"":60}"
TALISKER SELECT RESERVE (GAME OF THRONES-HOUSE GREYJOY),https://distiller.com/spirits/talisker-select-reserve-game-of-thrones-house-greyjoy,209,Talisker,spirit-cost cost-2,NAS,45.8,RICH,"{""smoky"":25,""peaty"":20,""spicy"":25,""herbal"":0,""oily"":15,""full_bodied"":40,""rich"":40,""sweet"":15,""briny"":20,""salty"":25,""vanilla"":10,""tart"":10,""fruity"":20,""floral"":0}"
HIGHLAND PARK 10 YEAR,https://distiller.com/spirits/highland-park-10-year,195,Highland Park,spirit-cost cost-2,10 YEAR,40.0,TART & PEATY,"{""smoky"":50,""peaty"":60,""spicy"":50,""herbal"":30,""oily"":10,""full_bodied"":40,""rich"":30,""sweet"":55,""briny"":20,""salty"":40,""vanilla"":50,""tart"":70,""fruity"":40,""floral"":10}"
ARDBEG KELPIE,https://distiller.com/spirits/ardbeg-kelpie,187,Ardbeg,spirit-cost cost-4,NAS,46.0,SMOKY & SALTY,"{""smoky"":90,""peaty"":70,""spicy"":50,""herbal"":25,""oily"":40,""full_bodied"":50,""rich"":55,""sweet"":65,""briny"":70,""salty"":70,""vanilla"":50,""tart"":20,""fruity"":40,""floral"":20}"
BUNNAHABHAIN TOITEACH,https://distiller.com/spirits/bunnahabhain-toiteach,191,Bunnahabhain,spirit-cost cost-3,NAS,46.0,FLORAL & SWEET,"{""smoky"":70,""peaty"":70,""spicy"":30,""herbal"":50,""oily"":40,""full_bodied"":70,""rich"":60,""sweet"":70,""briny"":20,""salty"":30,""vanilla"":60,""tart"":0,""fruity"":60,""floral"":80}"
EDRADOUR CALEDONIA 12 YEAR,https://distiller.com/spirits/edradour-caledonia-12-year,187,Edradour,spirit-cost cost-3,12 YEAR,46.0,FRUITY & RICH,"{""smoky"":30,""peaty"":30,""spicy"":50,""herbal"":40,""oily"":30,""full_bodied"":70,""rich"":70,""sweet"":50,""briny"":30,""salty"":30,""vanilla"":30,""tart"":40,""fruity"":80,""floral"":30}"
LAGAVULIN 12 YEAR (2008 SPECIAL RELEASE),https://distiller.com/spirits/lagavulin-12-year,181,Lagavulin,spirit-cost cost-4,12 YEARS,56.4,RICH & FULL BODIED,"{""smoky"":45,""peaty"":40,""spicy"":5,""herbal"":20,""oily"":10,""full_bodied"":60,""rich"":60,""sweet"":50,""briny"":30,""salty"":10,""vanilla"":15,""tart"":10,""fruity"":5,""floral"":0}"
LAGAVULIN 12 YEAR (2017 SPECIAL RELEASE),https://distiller.com/spirits/lagavulin-12-year-2017-special-release,186,Lagavulin,spirit-cost cost-4,12 YEAR,56.5,FULL BODIED & OILY,"{""smoky"":60,""peaty"":30,""spicy"":50,""herbal"":10,""oily"":70,""full_bodied"":80,""rich"":60,""sweet"":50,""briny"":40,""salty"":20,""vanilla"":60,""tart"":0,""fruity"":40,""floral"":6}"
FINLAGGAN OLD RESERVE ISLAY SINGLE MALT,https://distiller.com/spirits/finlaggan-old-reserve,178,Finlaggan,spirit-cost cost-1,NAS,40.0,RICH,"{""smoky"":40,""peaty"":50,""spicy"":20,""herbal"":35,""oily"":10,""full_bodied"":50,""rich"":50,""sweet"":40,""briny"":10,""salty"":10,""vanilla"":15,""tart"":35,""fruity"":35,""floral"":0}"
THE GLENLIVET NÀDURRA PEATED WHISKY CASK FINISH CASK STRENGTH,https://distiller.com/spirits/the-glenlivet-nadurra-peated-whisky-cask,166,The Glenlivet,spirit-cost cost-4,NAS,61.5,SMOKY,"{""smoky"":60,""peaty"":50,""spicy"":40,""herbal"":20,""oily"":10,""full_bodied"":50,""rich"":30,""sweet"":40,""briny"":0,""salty"":0,""vanilla"":30,""tart"":20,""fruity"":30,""floral"":30}"
LAPHROAIG CAIRDEAS 2016 MADEIRA CASK,https://distiller.com/spirits/laphroaig-cairdeas-2016-madeira-cask,164,Laphroaig,spirit-cost cost-3,,51.6,RICH & FULL BODIED,"{""smoky"":70,""peaty"":50,""spicy"":20,""herbal"":40,""oily"":15,""full_bodied"":80,""rich"":80,""sweet"":50,""briny"":25,""salty"":30,""vanilla"":15,""tart"":10,""fruity"":40,""floral"":0}"
THE ILEACH PEATY,https://distiller.com/spirits/the-ileach-peaty,153,The Ileach,spirit-cost cost-2,NAS,40.0,SPICY,"{""smoky"":30,""peaty"":40,""spicy"":70,""herbal"":25,""oily"":10,""full_bodied"":39,""rich"":39,""sweet"":40,""briny"":5,""salty"":5,""vanilla"":35,""tart"":20,""fruity"":20,""floral"":20}"
CAOL ILA MOCH,https://distiller.com/spirits/caol-ila-moch,158,Caol Ila,spirit-cost cost-3,NAS,43.0,SWEET & FRUITY,"{""smoky"":50,""peaty"":50,""spicy"":30,""herbal"":40,""oily"":50,""full_bodied"":50,""rich"":50,""sweet"":70,""briny"":40,""salty"":40,""vanilla"":20,""tart"":40,""fruity"":60,""floral"":0}"
